phys	rec.rate	upper	lower
0.024303457957958	NA	NA	NA
0.0729103738738739	NA	NA	NA
0.12151728978979	6.52970848931077	8.80055720807515	3.63635371300804
0.170124205705706	6.52275348207359	8.47771597156588	3.77261627511597
0.218731121621622	6.51739144765664	8.33542507151652	3.90734490177794
0.267338037537538	6.51217473655005	8.13939300875872	4.06615375921563
0.315944953453453	6.57000460941114	8.17011344270643	3.88375448855299
0.364551869369369	6.57014978384102	8.11175493300475	4.04170419611795
0.413158785285285	6.54823843781335	7.98730285940106	4.02993049872642
0.461765701201201	6.54134893914726	7.93756180618	4.16263325690333
0.510372617117117	6.53593079423927	7.89874422412541	4.27311429631555
0.558979533033033	6.5319840030894	7.86441375351977	4.27019175360309
0.607586448948949	6.5271472137055	7.83007810694601	4.323570020485
0.656193364864865	6.56426905767453	7.95862072309317	3.96189917138026
0.704800280780781	6.5618015926069	7.92318571643779	3.8207162432851
0.753407196696697	6.56688087246276	7.89173809898951	3.76630238356143
0.802014112612613	6.57950689724212	7.85346001057179	3.91549466823428
0.850621028528529	6.59967966694498	7.81080386584282	4.07978846061841
0.899227944444445	6.62739918157133	7.77588933157494	4.07715500670746
0.94783486036036	6.66266544112118	7.73924957563958	4.18357636687056
0.996441776276276	6.70535333928664	7.72006077341069	4.60140840872286
1.04504869219219	6.75104498718307	7.73634491038975	4.97222734841958
1.09365560810811	6.79497869350967	7.77668115839924	5.19328174951104
1.14226252402402	6.85172991035948	7.9068854189392	5.37132011767196
1.19086943993994	6.93164413329367	8.17672094738282	5.62397576872249
1.23947635585586	7.00830037406679	8.55110862256194	5.78482570816941
1.28808327177177	7.08140022807512	8.55597315996859	5.86568799549638
1.33669018768769	7.14808542661486	8.72829855268648	5.94632320115872
1.3852971036036	7.20709091573034	8.99563338707923	5.96917353903082
1.43390401951952	7.25817551072007	9.16443815981629	6.01511053551992
1.48251093543544	7.30133921158407	9.34220336907744	6.05544406980451
1.53111785135135	7.3365820183223	9.61797493815904	6.06882043228566
1.57972476726727	7.36390393093481	9.83993751322255	6.0795290773792
1.62833168318318	7.38330494942155	9.94251027759326	6.07413536461965
1.6769385990991	7.39478507378255	10.0310029969253	6.1024561948085
1.72554551501502	7.39834430401782	10.0899758036732	6.11415864877039
1.77415243093093	7.39398264012731	10.1262241296519	6.14110031500603
1.82275934684685	7.3817000821111	10.1159094962717	6.12618187166776
1.87136626276276	7.36149662996909	10.0207827836946	6.12285106806727
1.91997317867868	7.33337228370139	9.90109905866816	6.09051858994637
1.96858009459459	7.29732704330789	9.73218302461823	6.0571823622974
2.01718701051051	7.25336090878867	9.52990427393191	6.04638914650188
2.06579392642643	7.20147388014372	9.37299613415127	6.03278301565602
2.11440084234234	7.14166595737299	9.27828309969845	6.00648041729434
2.16300775825826	7.07393714047654	9.01024704881666	5.98606288908612
2.21161467417417	6.99828742945432	8.79336213469149	5.95111929661965
2.26022159009009	6.91471682430637	8.47988764657329	5.92273068593487
2.30882850600601	6.82410407092405	8.28009338100395	5.86298796086689
2.35743542192192	6.7475894433634	8.23347929924539	5.74205074157652
2.40604233783784	6.68356206612153	8.16621442785293	5.61094931338085
2.45464925375375	6.6264235711032	8.04293805506843	5.68513402391089
2.50325616966967	6.57823774786521	8.02087827643431	5.46545816836398
2.55186308558559	6.53272520278971	7.93059120894446	5.24576732340212
2.6004700015015	6.48821421035878	7.87161450733702	5.06238074097927
2.64907691741742	6.4447047705724	7.77797637570875	4.90832509524955
2.69768383333333	6.4021968834306	7.67100893242685	4.80381601356823
2.74629074924925	6.36069054893333	7.63161522194537	4.71272833136976
2.79489766516517	6.32018576708064	7.53461738111457	4.65784495789731
2.84350458108108	6.28068253787249	7.50714310243252	4.50390811182961
2.892111496997	6.24218086130892	7.45238192347024	4.43910047919034
2.94071841291291	6.20468073738991	7.38459154365551	4.45048089044175
2.98932532882883	6.16818216611545	7.41679770309805	4.5049048492079
3.03793224474474	6.13268514748555	7.37888530884762	4.62625974125679
3.08653916066066	6.09818968150019	7.36880139893978	4.71297974235159
3.13514607657658	6.06469576815942	7.36197628177967	4.86053644866413
3.18375299249249	6.03084777262302	7.38216972590447	4.97383854478955
3.23235990840841	5.99248521033911	7.39800498552253	4.97124793411448
3.28096682432432	5.95376126567308	7.43059422470417	4.91215758527477
3.32957374024024	5.91514948680833	7.46317782358046	4.91151740037416
3.37818065615616	5.87664987374472	7.49314530975759	4.83055107076689
3.42678757207207	5.83826242648236	7.46961815570142	4.75951447423421
3.47539448798799	5.79998714502119	7.45496006585272	4.68033393009694
3.5240014039039	5.76182402936127	7.43717191100074	4.61158419618938
3.57260831981982	5.72377307950253	7.46173870612231	4.54609849965245
3.62121523573574	5.68583429544503	7.41170475813273	4.47654454293904
3.66982215165165	5.64800767718872	7.39989295519798	4.4014137452721
3.71842906756757	5.61029322473367	7.41140831934384	4.29896003879741
3.76703598348348	5.57269093807976	7.44936199678511	4.19759286414047
3.8156428993994	5.53520081722712	7.44482838799602	4.09620324956175
3.86424981531532	5.49782286217567	7.46145206142251	4.00279696881394
3.91285673123123	5.46055707292544	7.47801816091613	3.90150837999503
3.96146364714715	5.42325815951285	7.47668239405705	3.81014122648834
4.01007056306306	5.3856302345042	7.41381554452871	3.70109609592702
4.05867747897898	5.34809121957284	7.37554113707883	3.60523099076462
4.1072843948949	5.31067227989297	7.32272548133291	3.54090495692652
4.15589131081081	5.27337341546458	7.27008771271226	3.44078040347502
4.20449822672673	5.23619462628761	7.23991910668368	3.34787448393586
4.25310514264264	5.19913591236222	7.25553592451644	3.25255849323637
4.30171205855856	5.16219727368826	7.27616040882393	3.15052189165504
4.35031897447447	5.1253787102658	7.27829453949563	3.04712773774227
4.39892589039039	5.08868022209481	7.29015870560661	2.94594237466622
4.44753280630631	5.0524413937557	7.23022639721629	2.86332597334414
4.49613972222222	5.01731085664849	7.16920927785778	2.84653611406283
4.54474663813814	4.98237188048656	7.10843186214219	2.83382798269291
4.59335355405405	4.94756229851988	7.04789415006928	2.82116441667174
4.64196046996997	4.91288211074849	6.98759614163921	2.80854541600003
4.69056738588589	4.87833131717238	6.92753783685206	2.79597098067766
4.7391743018018	4.84390991779157	6.86771923570761	2.78344111070424
4.78778121771772	4.80961791260604	6.80814033820599	2.77095580608001
4.83638813363363	4.77545530161577	6.75332194253615	2.7585150668051
4.88499504954955	4.74142208482079	6.70224838569055	2.74611889287923
4.93360196546547	4.7075182622211	6.65135472089376	2.73376728430268
4.98220888138138	4.6737438338167	6.60064094814689	2.72146024107532
5.0308157972973	4.64009879960757	6.54302897131065	2.70919776319706
5.07942271321321	4.60658315959372	6.47935311154087	2.69697985066819
5.12802962912913	4.57319691377516	6.4159340854611	2.68416803292245
5.17663654504505	4.53994006215189	6.35246077811162	2.67086838009245
5.22524346096096	4.50681260472389	6.28925988727768	2.65762240355961
5.27385037687688	4.47381454149114	6.22633141295958	2.64443010332349
5.32245729279279	4.44094587245374	6.16804161838276	2.63129147938466
5.37106420870871	4.40820659761157	6.11120878369532	2.61821764946036
5.41967112462462	4.3755967169647	6.05461642059769	2.60522959392418
5.46827804054054	4.34311623051312	5.99826452909072	2.59229485978902
5.51688495645646	4.31076513825683	5.94215310917326	2.58143636268773
5.56549187237237	4.27854344019578	5.88628216084588	2.56887621565665
5.61409878828829	4.24645113633004	5.83043190253517	2.55754808701947
5.66270570420421	4.21448822665956	5.77008751627901	2.54587569879883
5.71131262012012	4.18265471118441	5.71001073863234	2.53193386398813
5.75991953603604	4.15095058990452	5.65020156959575	2.51805573848238
5.80852645195195	4.11937586281992	5.59091148478891	2.50424132228231
5.85713336786787	4.08793052993058	5.54442280560667	2.49164267595604
5.90574028378378	4.0566145912365	5.49811245427032	2.47977464996122
5.9543471996997	4.02542804673777	5.45132288703234	2.46795440873693
6.00295411561562	3.99437089643427	5.40635466722502	2.45618223363255
6.05156103153153	3.96344314032608	5.35676471375435	2.44446417710875
6.10016794744745	3.93264477841314	5.29716529991406	2.43279385233112
6.14877486336336	3.90197581069551	5.23758243691429	2.42082944855155
6.19738177927928	3.87143623717316	5.18383528661041	2.40770680938191
6.2459886951952	3.84102605784609	5.13133119592733	2.39464515183331
6.29459561111111	3.8107452727143	5.0790674459967	2.38164447590569
6.34320252702703	3.78059388177777	5.02902543909124	2.36870478159904
6.39180944294294	3.75057188503656	4.97538980511754	2.35716131847185
6.44041635885886	3.7206792824906	4.92403051506414	2.34751014954848
6.48902327477477	3.69091607413995	4.87868479823428	2.3378977849247
6.53763019069069	3.66128225998459	4.83404687071304	2.32831875057266
6.58623710660661	3.63177784002447	4.78603950412294	2.31877440447967
6.63484402252252	3.60240281425969	4.7382350156431	2.30881220805468
6.68345093843844	3.57315718269008	4.6906510216801	2.30007821981826
6.73205785435436	3.54404094531591	4.64296877465748	2.29066815340975
6.78066477027027	3.51505410213689	4.59535364027732	2.28140184247697
6.82927168618619	3.48619665315324	4.53938452021379	2.27513620140246
6.8778786021021	3.45746859836482	4.49137269704399	2.26937328469082
6.92648551801802	3.42886993777172	4.451181028235	2.26362429121846
6.97509243393393	3.40040067137385	4.41061830335928	2.25556831565222
7.02369934984985	3.37206079917129	4.37022047397019	2.24517193221794
7.07230626576577	3.34385032116402	4.32516695497953	2.23481974486469
7.12091318168168	3.31576923735203	4.28634005730589	2.22451175359132
7.1695200975976	3.2878175477353	4.24767642646279	2.21424795839942
7.21812701351351	3.2599952523139	4.20917551152217	2.20402835928755
7.26673392942943	3.23230235108777	4.17083896526826	2.19385295625628
7.31534084534535	3.20473884405686	4.13291120263668	2.18372174930588
7.36394776126126	3.17730473122129	4.09431401816379	2.17363473843597
7.41255467717718	3.15000001258098	4.05337366761457	2.16359192364664
7.46116159309309	3.122824688136	4.01327190044854	2.15384377590016
7.50976850900901	3.09577875788625	3.96602224106507	2.14495015584074
7.55837542492493	3.06886222183177	3.91901309198735	2.13608963243948
7.60698234084084	3.04207507997262	3.87487214884528	2.1272622056955
7.65558925675676	3.01541733230875	3.85396078194498	2.11853452994774
7.70419617267267	2.98888897884013	3.81745236297596	2.10984879546917
7.75280308858859	2.96249001956676	3.78489087042232	2.10111961477668
7.80141000450451	2.93622045448877	3.74744239888407	2.09023957749545
7.85001692042042	2.91008028360599	3.71024500270316	2.08045065459887
7.89862383633634	2.88406950691854	3.67899356470948	2.07072249607486
7.94723075225225	2.85818812442629	3.64171239184957	2.061095923657
7.99583766816817	2.83243613612946	3.59866422894349	2.05151286077799
8.04444458408408	2.80681354202774	3.56186943352271	2.04197330743729
8.0930515	2.78132034212145	3.52524350853344	2.03247726363448
8.14165841591592	2.75595653641035	3.48878645397527	2.02302472937051
8.19026533183183	2.73072212489454	3.45221283471976	2.01361570464469
8.23887224774775	2.70561710757411	3.41591904545747	2.00430819488038
8.28747916366367	2.6806414844488	3.38019120535976	1.99703058293541
8.33608607957958	2.65579525551896	3.34485180203095	1.9861891211989
8.3846929954955	2.63107842078428	3.31284011642779	1.97647128048617
8.43329991141141	2.60649098024488	3.28795024512251	1.96722322409158
8.48190682732733	2.5820329339008	3.26315552327508	1.9580752565957
8.53051374324324	2.55770428175196	3.23038286917451	1.94897079863867
8.57912065915916	2.53350502379853	3.1899636391076	1.93990985021993
8.62772757507508	2.5094351600402	3.14974200376111	1.93089241133932
8.67633449099099	2.48549469047726	3.11742081873526	1.92195873850842
8.72494140690691	2.46168361510957	3.09176344049397	1.9146076943576
8.77354832282282	2.43800193393714	3.06429235810445	1.90517987590266
8.82215523873874	2.41444964696006	3.03091458436198	1.89551360987556
8.87076215465466	2.39102675417824	2.99836908205125	1.88655449365612
8.91936907057057	2.36773325559168	2.96595325876175	1.87777937200656
8.96797598648649	2.34456915120038	2.93883248327429	1.86904787473566
9.0165829024024	2.32153444100447	2.91161525750764	1.8604038787821
9.06518981831832	2.29862912500363	2.87999483377451	1.85598588614143
9.11379673423423	2.27585320319827	2.85552923821556	1.84856813135512
9.16240365015015	2.2532066755882	2.82763392596681	1.83901874784084
9.21101056606607	2.23068954217327	2.79419821246772	1.82930367871339
9.25961748198198	2.20830180295371	2.76135347195899	1.81769880195038
9.3082243978979	2.18604345792941	2.73447255534338	1.80921676854137
9.35683131381381	2.16391450710047	2.71487295325276	1.80085197273621
9.40543822972973	2.14191495046664	2.69535359275318	1.78876717885011
9.45404514564565	2.12004478802824	2.6736850711168	1.77655886727878
9.50265206156156	2.09830401978501	2.6484197173649	1.76705027150991
9.55125897747748	2.07669264573726	2.6228652222652	1.75418306238019
9.59986589339339	2.05521066588456	2.59743150491237	1.74327784152606
9.64847280930931	2.03385808022725	2.57206365172295	1.7296222579517
9.69707972522523	2.01263488876526	2.54959522006415	1.71564679830447
9.74568664114114	1.99154109149845	2.52139174211448	1.69944278441855
9.79429355705706	1.97057668842701	2.49375973176031	1.6911309173593
9.84290047297297	1.94974167955083	2.4659142021863	1.67800657287555
9.89150738888889	1.9290360648699	2.44380819362655	1.66024882439934
9.9401143048048	1.90845984438424	2.42179455402199	1.6422347118144
9.98872122072072	1.88801301809393	2.39395784812465	1.62815053968925
10.0373281366366	1.86769558599894	2.37191135714456	1.61446363122092
10.0859350525526	1.84750754809909	2.3492464899479	1.60290610278362
10.1345419684685	1.82744890439461	2.32701376689444	1.58493100545884
10.1831488843844	1.80751965488538	2.3048858737601	1.56845309027915
10.2317558003003	1.78771979957141	2.28268573613585	1.55251428700704
10.2803627162162	1.76804933845284	2.26057622953774	1.53256573492115
10.3289696321321	1.74850827152943	2.23893141047094	1.51431317901267
10.377576548048	1.72909659880138	2.21722235287347	1.49679431782505
10.426183463964	1.70981432026849	2.1955581240906	1.47668053893554
10.4747903798799	1.69066143593106	2.17453305508476	1.45693795141131
10.5233972957958	1.67163794578878	2.15292585956228	1.43532104386421
10.5720042117117	1.6527438498418	2.13161063176828	1.40960440395485
10.6206111276276	1.63397914809023	2.11492259919903	1.38533530919772
