phys	rec.rate	upper	lower
42.3348940115115	0.227526581857983	0.415751978894841	0.0103576309707681
42.9188235840841	0.20113934645044	0.398600747697142	0.0147984785025891
43.5027531566567	0.177825550944421	0.40527527671018	0.00484439411539847
44.0866827292292	0.148233683551639	0.348705481843061	0
44.6706123018018	0.111764613793146	0.264593153860096	0
45.2545418743744	0.0756852459195304	0.221216910225827	0
45.8384714469469	0.0408399922532256	0.161488871315272	0
46.4224010195195	0.00777031325290426	0.121577430399303	0
47.0063305920921	0	0.0868557088966196	0
47.5902601646647	0	0.0479060480385428	0
48.1741897372372	0	0.018492795163049	0
48.7581193098098	0	0.0169102773358222	0
49.3420488823824	0	0.0261229819499844	0
49.925978454955	0	0.0380413298710777	0
50.5099080275275	0.0157762792353512	0.07106577377235	0
51.0938376001001	0.045464893502619	0.125523619599164	0.00277135678192902
51.6777671726727	0.08024325234867	0.173221260930994	0.034208976406807
52.2616967452452	0.111640628137298	0.174213980836667	0.0752094579988829
52.8456263178178	0.136563081013517	0.175183728209657	0.103700502896671
53.4295558903904	0.154951087943027	0.193722758046692	0.11325712038094
54.013485462963	0.166805100109536	0.210007372113182	0.111834623715442
54.5974150355355	0.172125117513042	0.215996503603282	0.107063661655012
55.1813446081081	0.170911140153544	0.214786681327598	0.0986787358713119
55.7652741806807	0.163163168031044	0.208633918283995	0.0861892419450463
56.3492037532533	0.148962740210188	0.197891274358466	0.0757352724402287
56.9331333258258	0.128875781025214	0.180870255726145	0.0604965464036957
57.5170628983984	0.103197064120646	0.157396601441666	0.038645159287128
58.100992470971	0.0733374398705542	0.12453951016097	0.000464702951124937
58.6849220435435	0.0421104434630577	0.0900451136962069	0
59.2688516161161	0.0101063842600186	0.0689914632786284	0
59.8527811886887	0	0.0591060852761364	0
60.4367107612613	0	0.0536000690641239	0
61.0206403338338	0	0.0555092751579147	0
61.6045699064064	0	0.054251732218811	0
62.188499478979	0	0.0539678003946787	0
62.7724290515516	0	0.0584870744356173	0
63.3563586241241	0.00385439072278109	0.0696496457535642	0
63.9402881966967	0.0225644618855785	0.0812929558730094	0
64.5242177692693	0.0401477211309892	0.0926493278804405	0
65.1081473418418	0.0564956152840385	0.110377269190327	0
65.6920769144144	0.0713021605922582	0.134337936499433	0.0134057351709273
66.276006486987	0.0845133337586914	0.148732590750532	0.0331190841858535
66.8599360595596	0.0958700595298103	0.164758660413607	0.0439249837451181
67.4438656321321	0.104690175808185	0.178486807829496	0.0460413572972244
68.0277952047047	0.110861233441908	0.18919119210433	0.0449275443628891
68.6117247772773	0.11437807448249	0.199748234196801	0.0436536837887461
69.1956543498499	0.115239590734708	0.200933822007708	0.041890839406353
69.7795839224224	0.113484273326147	0.199667461474597	0.0412329676549584
70.363513494995	0.109449324201351	0.197828455405538	0.0349029096296747
70.9474430675676	0.103698097940172	0.192959474947159	0.0258037868486617
71.5313726401401	0.0973091102165605	0.185054746332698	0.0208587322329001
72.1153022127127	0.0904670929399851	0.175141883877687	0.0154195656327109
72.6992317852853	0.0831811299755865	0.162300765536902	0.0127381946251456
73.2831613578579	0.0757142720297915	0.15113359026811	0.0100119537100714
73.8670909304304	0.0684540666259418	0.142447052018361	0.00738753445663391
74.451020503003	0.0614480260988453	0.133732360854975	0.00447430526581252
75.0349500755756	0.0546961504484953	0.125234853996764	0.00177653045894804
75.6188796481482	0.0481984396748942	0.119408220938999	0
76.2028092207207	0.0419548937780446	0.112483737773535	0
76.7867387932933	0.0359655127579428	0.109027334191948	0
