phys	rec.rate	upper	lower
0.5	NA	NA	NA
1.5	NA	NA	NA
2.5	NA	NA	NA
3.5	3.89416933070439	6.33537499913083	1.58978208509865
4.5	3.16222327840892	5.06472736326086	1.33404090356759
5.5	2.89470668792428	4.37585578692384	1.27380602888919
6.5	2.69543129813241	4.16243576505663	1.23062358519576
7.5	2.4277603145311	3.74541935655559	1.16388297007782
8.5	2.15839402283735	3.36425450022909	0.725456721211905
9.5	1.91328810109055	3.02716314247248	0
10.5	1.69793888621324	2.66696708012001	0.0257308710528074
11.5	1.49816794566551	2.37299202501246	0.224274727719899
12.5	1.31324332515997	2.09746232133589	0.421559723834478
13.5	1.14316502469662	1.86785896986643	0.556591278002917
14.5	0.987933044275463	1.6469719276875	0.610007348684056
15.5	0.847547383896505	1.42948715556203	0.385736378049997
16.5	0.722008043559734	1.23057144326582	0.157072455825515
17.5	0.611315023265162	1.09683116496247	0
18.5	0.515468323012774	1.05953729534835	0
19.5	0.434467942802591	1.02035905996648	0
20.5	0.368313882634597	0.977925066523277	0
21.5	0.317006142508795	0.936198069335529	0
22.5	0.280544722425189	0.893294323629128	0
23.5	0.258929622383777	0.857165631979265	0
24.5	0.252160842384553	0.783173438443629	0
25.5	0.260238382427526	0.710659280282575	0
26.5	0.283162242512696	0.655561407933855	0
27.5	0.281018376429265	0.612199493847927	0
28.5	0.225027187655454	0.550609017772635	0
29.5	0.17694857902616	0.49840961446922	0
30.5	0.13769338427294	0.462774089248663	0
31.5	0.10726160339578	0.421739414864661	0
32.5	0.0841278182583216	0.387796646489383	0
33.5	0.0440243982417201	0.341912333938841	0
34.5	0.00176935358158172	0.292975962251002	0
35.5	0	0.258133973678808	0
36.5	0	0.23259978540964	0
37.5	0	0.200079574289865	0
38.5	0	0.177780352498378	0
39.5	0	0.146935663461837	0
40.5	0	0.134965323343259	0
41.5	0	0.122208085780952	0
42.5	0	0.11690649500036	0
43.5	0	0.110712399707997	0
44.5	0	0.108081687845239	0
45.5	0	0.103258620738752	0
46.5	0.00219334499405684	0.1043137976835	0
47.5	0	0.0918327151986771	0
48.5	0	0.0718263242492483	0
49.5	0	0.0839129349999634	0
50.5	0	0.100084529187862	0
51.5	0	0.113098304215342	0
52.5	0	0.130253483910823	0
53.5	0	0.13692360054059	0
54.5	0	0.148599091591213	0
55.5	0	0.16160295883105	0
56.5	0	0.172079504732912	0
57.5	0	0.176367292527741	0
58.5	0	0.183424215273033	0
59.5	0	0.189799292366438	0
60.5	0	0.195928589315318	0
61.5	0	0.202534737908396	0
62.5	0	0.205409096628637	0
63.5	0	0.213770766306244	0
64.5	0	0.20958312264514	0
65.5	0	0.203371592765457	0
66.5	0	0.200587280032147	0
67.5	0	0.197086630215626	0
68.5	0.00395729539906603	0.214138894440249	0
69.5	0.00896810930198291	0.233740208913546	0
70.5	0.0147834932870137	0.242978483742757	0
71.5	0.0214034473541572	0.261045136726808	0
72.5	0.0289723677654248	0.27394226791193	0
73.5	0.0406818032738702	0.28535858767581	0
74.5	0.0526900546984108	0.293229189654462	0
75.5	0.0629465858715798	0.295626697317068	0
76.5	0.071451396793372	0.306484258516	0
77.5	0.0782044874637927	0.327283159335612	0
78.5	0.0832058578828418	0.346108899132481	0
79.5	0.0852581321024577	0.350942012940024	0
80.5	0.0807722768945612	0.349331117051841	0
81.5	0.0749162946367767	0.332168790629078	0
82.5	0.0683258137367131	0.306566053856642	0
83.5	0.0610008341943625	0.292634836115988	0
84.5	0.0529413560097319	0.275229075350214	0
85.5	0.0441473791828218	0.256903410118162	0
86.5	0.0346189037136269	0.249002172749685	0
87.5	0.0243559296021482	0.234923120741949	0
88.5	0.0133584568483875	0.2538459102696	0
89.5	0.00201821424370317	0.306862673029196	0
90.5	0.00162242255417222	0.391348902034919	0
91.5	0.0048524626919707	0.502144777215702	0
92.5	0.02089984345882	0.540342561491187	0
93.5	0.0721686045375108	0.576725534042559	0
94.5	0.200739862897175	0.527267159244953	0
95.5	0.290223020881375	0.655072849245709	0
96.5	0.224542860519717	0.878183201505155	0
97.5	0.310593333034126	1.12713516898104	0
98.5	0.559086198283845	1.41417283309331	0
99.5	0.921950298739409	1.6738438232635	0
100.5	1.28017771205765	2.02014734801091	0.0287591424450207
101.5	1.84667452344914	2.48012432769053	0.275781008333855
102.5	2.6443322505107	3.83124458690206	1.80978899388382
103.5	3.67315089324236	6.03787473339796	2.76823989992477
104.5	4.51727075441633	7.14277857577858	3.11815294554291
105.5	4.50546229791852	5.82135055499062	3.40855725681512
106.5	4.36766192800716	4.94525786560578	3.37343913214911
107.5	4.39744037064394	5.43970053644466	3.38318583208152
108.361519	4.34175496459878	5.76959170734117	2.50489580093898
